Location Type,City,Borough,num_calls
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,32
Club/Bar/Restaurant,NEW YORK,MANHATTAN,23
Club/Bar/Restaurant,NEW YORK,MANHATTAN,19
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,23
Club/Bar/Restaurant,NEW YORK,MANHATTAN,71
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,19
Club/Bar/Restaurant,COLLEGE POINT,QUEENS,29
Club/Bar/Restaurant,ASTORIA,QUEENS,27
Club/Bar/Restaurant,JAMAICA,QUEENS,140
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,34
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,162
Club/Bar/Restaurant,NEW YORK,MANHATTAN,57
Club/Bar/Restaurant,ASTORIA,QUEENS,23
Club/Bar/Restaurant,BAYSIDE,QUEENS,12
Club/Bar/Restaurant,JAMAICA,QUEENS,10
Club/Bar/Restaurant,JAMAICA,QUEENS,41
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,16
Club/Bar/Restaurant,JACKSON HEIGHTS,QUEENS,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,166
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,40
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,19
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,13
Club/Bar/Restaurant,ASTORIA,QUEENS,15
Club/Bar/Restaurant,ASTORIA,QUEENS,51
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,BRONX,BRONX,73
Club/Bar/Restaurant,NEW YORK,MANHATTAN,31
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,BRONX,BRONX,58
Club/Bar/Restaurant,ASTORIA,QUEENS,70
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,69
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,180
Club/Bar/Restaurant,NEW YORK,MANHATTAN,32
Club/Bar/Restaurant,NEW YORK,MANHATTAN,61
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,33
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,32
Club/Bar/Restaurant,NEW YORK,MANHATTAN,35
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,45
Club/Bar/Restaurant,ASTORIA,QUEENS,26
Club/Bar/Restaurant,NEW YORK,MANHATTAN,59
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,BRONX,BRONX,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,40
Club/Bar/Restaurant,NEW YORK,MANHATTAN,87
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,16
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,41
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,21
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,25
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,86
Club/Bar/Restaurant,BRONX,BRONX,22
Club/Bar/Restaurant,RIDGEWOOD,QUEENS,133
Club/Bar/Restaurant,OZONE PARK,QUEENS,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,25
Club/Bar/Restaurant,CORONA,QUEENS,26
Club/Bar/Restaurant,BRONX,BRONX,27
Club/Bar/Restaurant,ASTORIA,QUEENS,33
Club/Bar/Restaurant,ASTORIA,QUEENS,39
Club/Bar/Restaurant,HOLLIS,QUEENS,23
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,34
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,33
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,28
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,NEW YORK,MANHATTAN,44
Club/Bar/Restaurant,NEW YORK,MANHATTAN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,42
Club/Bar/Restaurant,GLEN OAKS,QUEENS,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,26
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,61
Club/Bar/Restaurant,WHITESTONE,QUEENS,16
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,61
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,41
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,17
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,25
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,50
Club/Bar/Restaurant,JACKSON HEIGHTS,QUEENS,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,27
Club/Bar/Restaurant,ASTORIA,QUEENS,36
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,ASTORIA,QUEENS,33
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,HOLLIS,QUEENS,35
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,MASPETH,QUEENS,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,ASTORIA,QUEENS,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,23
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,37
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,19
Club/Bar/Restaurant,BRONX,BRONX,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,97
Club/Bar/Restaurant,WOODSIDE,QUEENS,24
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,19
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,45
Club/Bar/Restaurant,NEW YORK,MANHATTAN,29
Club/Bar/Restaurant,ASTORIA,QUEENS,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,54
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,29
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,18
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,217
Club/Bar/Restaurant,NEW YORK,MANHATTAN,69
Club/Bar/Restaurant,NEW YORK,MANHATTAN,53
Club/Bar/Restaurant,NEW YORK,MANHATTAN,90
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,38
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,40
Club/Bar/Restaurant,NEW YORK,MANHATTAN,56
Club/Bar/Restaurant,OZONE PARK,QUEENS,45
Club/Bar/Restaurant,NEW YORK,MANHATTAN,32
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,72
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,34
Club/Bar/Restaurant,MASPETH,QUEENS,26
Club/Bar/Restaurant,NEW YORK,MANHATTAN,35
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,29
Club/Bar/Restaurant,ASTORIA,QUEENS,15
Club/Bar/Restaurant,ASTORIA,QUEENS,31
Club/Bar/Restaurant,ASTORIA,QUEENS,29
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,29
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,71
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,15
Club/Bar/Restaurant,NEW YORK,MANHATTAN,31
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,105
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,41
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,ASTORIA,QUEENS,29
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,SAINT ALBANS,QUEENS,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,BRONX,BRONX,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,50
Club/Bar/Restaurant,HOLLIS,QUEENS,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,22
Club/Bar/Restaurant,FOREST HILLS,QUEENS,110
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,26
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,FOREST HILLS,QUEENS,12
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,75
Club/Bar/Restaurant,NEW YORK,MANHATTAN,15
Club/Bar/Restaurant,BRONX,BRONX,13
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,39
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,22
Club/Bar/Restaurant,SUNNYSIDE,QUEENS,30
Club/Bar/Restaurant,NEW YORK,MANHATTAN,24
Club/Bar/Restaurant,ASTORIA,QUEENS,339
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,33
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,ASTORIA,QUEENS,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,17
Club/Bar/Restaurant,NEW YORK,MANHATTAN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,13
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,NEW YORK,MANHATTAN,20
Club/Bar/Restaurant,NEW YORK,MANHATTAN,42
Club/Bar/Restaurant,ASTORIA,QUEENS,123
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,49
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,29
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,81
Club/Bar/Restaurant,NEW YORK,MANHATTAN,16
Club/Bar/Restaurant,NEW YORK,MANHATTAN,14
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,NEW YORK,MANHATTAN,71
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,10
Club/Bar/Restaurant,MASPETH,QUEENS,38
Club/Bar/Restaurant,NEW YORK,MANHATTAN,19
Club/Bar/Restaurant,NEW YORK,MANHATTAN,12
Club/Bar/Restaurant,FOREST HILLS,QUEENS,15
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,11
Club/Bar/Restaurant,BROOKLYN,BROOKLYN,26
Club/Bar/Restaurant,NEW YORK,MANHATTAN,18
Club/Bar/Restaurant,NEW YORK,MANHATTAN,11
Club/Bar/Restaurant,NEW YORK,MANHATTAN,36
Club/Bar/Restaurant,STATEN ISLAND,STATEN ISLAND,51
Club/Bar/Restaurant,NEW YORK,MANHATTAN,47
Club/Bar/Restaurant,ASTORIA,QUEENS,12
Club/Bar/Restaurant,NEW YORK,MANHATTAN,40
